species,country,harvest_year,aroma,cupper_points,sweetness,clean_cup,uniformity,balance,body,acidity,aftertaste,flavor,total_cup_points
Arabica,United States (Hawaii),2014,7.42,7.25,10.0,10.0,10.0,7.25,7.58,7.17,7.17,7.08,80.92
Arabica,Tanzania,2014,7.33,7.25,10.0,10.0,10.0,7.33,7.42,7.25,7.17,7.17,80.92
Arabica,Brazil,2015,7.25,7.25,10.0,10.0,10.0,7.33,7.25,7.25,7.25,7.33,80.92
Arabica,Taiwan,2014,7.92,6.75,10.0,10.0,10.0,7.08,7.08,7.08,7.33,7.67,80.92
Arabica,Brazil,2015,7.17,7.33,10.0,10.0,10.0,7.33,7.25,7.25,7.17,7.42,80.92
Arabica,Nicaragua,2013,7.33,7.33,10.0,10.0,10.0,7.42,7.5,7.0,7.25,7.08,80.92
Arabica,Guatemala,2014,7.58,7.08,10.0,10.0,10.0,7.17,7.25,7.5,6.92,7.42,80.92
Arabica,Taiwan,2013,7.42,7.25,10.0,10.0,10.0,7.25,7.25,7.25,7.25,7.25,80.92
Arabica,Taiwan,2013,7.25,7.17,10.0,10.0,10.0,8.08,7.08,7.08,7.08,7.17,80.92
Arabica,Taiwan,2013,7.42,7.25,10.0,10.0,10.0,7.25,7.25,7.25,7.25,7.25,80.92
Arabica,Mexico,2012,7.58,7.0,10.0,10.0,10.0,7.25,7.17,7.5,7.08,7.33,80.92
Arabica,Laos,2016,7.42,7.33,10.0,10.0,10.0,7.25,7.17,7.17,7.17,7.33,80.83
Arabica,Guatemala,2013,7.67,7.08,10.0,10.0,10.0,7.25,7.17,7.33,7.08,7.25,80.83
Arabica,Mexico,2012,7.17,7.33,10.0,10.0,10.0,7.33,7.25,7.42,7.25,7.08,80.83
Arabica,Mexico,2012,7.33,7.17,10.0,10.0,10.0,7.17,7.25,7.33,7.33,7.25,80.83
Arabica,Mexico,2012,7.5,7.25,10.0,10.0,10.0,7.17,7.17,7.25,7.33,7.17,80.83
Arabica,United States (Hawaii),2012,7.42,7.0,10.0,10.0,10.0,7.5,7.33,7.25,7.0,7.33,80.83
Arabica,Colombia,2010,7.33,7.33,10.0,10.0,10.0,7.67,7.33,6.83,7.0,7.33,80.83
Arabica,Brazil,2016,7.17,7.25,10.0,10.0,10.0,7.58,7.25,7.17,7.08,7.25,80.75
Arabica,Myanmar,2015,6.92,7.17,10.0,10.0,10.0,7.08,7.5,7.58,7.0,7.5,80.75
Arabica,Guatemala,2015,7.5,7.17,10.0,10.0,10.0,7.17,7.17,7.42,7.0,7.33,80.75
Arabica,Nicaragua,2015,7.25,7.25,10.0,10.0,10.0,7.25,7.33,7.25,7.17,7.25,80.75
Arabica,Honduras,2015,7.5,7.08,10.0,10.0,10.0,7.17,7.25,7.42,7.0,7.33,80.75
Arabica,Panama,2014,7.25,7.17,10.0,10.0,10.0,7.17,7.33,7.33,7.17,7.33,80.75
Arabica,Honduras,2015,7.42,7.17,10.0,10.0,10.0,7.25,7.25,7.42,7.08,7.17,80.75
Arabica,Honduras,2015,7.25,7.0,10.0,10.0,10.0,7.33,7.25,7.5,7.08,7.33,80.75
Arabica,Costa Rica,2014,7.33,7.25,10.0,10.0,10.0,7.17,7.17,7.25,7.25,7.33,80.75
Arabica,Mexico,2012,7.58,7.5,10.0,9.33,9.33,7.5,7.5,7.25,7.42,7.33,80.75
Arabica,Haiti,2012,7.42,7.25,10.0,10.0,10.0,7.33,7.08,7.25,7.42,7.0,80.75
Arabica,United States (Hawaii),2011,7.08,6.92,10.0,10.0,10.0,7.67,7.33,7.25,7.17,7.33,80.75
Arabica,Taiwan,2016,7.33,7.33,10.0,10.0,10.0,7.33,7.42,7.08,7.08,7.08,80.67
Arabica,Indonesia,2015,7.58,7.33,10.0,9.33,9.33,7.5,7.5,7.67,7.0,7.42,80.67
Arabica,Guatemala,2016,7.67,7.0,10.0,10.0,10.0,7.17,7.42,7.17,6.83,7.42,80.67
Arabica,Costa Rica,2015,7.83,8.0,10.0,10.0,6.67,7.5,7.83,7.67,7.67,7.5,80.67
Arabica,Malawi,2014,7.5,7.17,10.0,10.0,10.0,7.17,7.25,7.17,7.17,7.25,80.67
Arabica,Mexico,2014,7.25,7.25,10.0,10.0,10.0,7.42,7.17,7.25,7.17,7.17,80.67
Arabica,Colombia,2014,7.67,8.5,6.67,10.0,10.0,7.75,7.5,7.67,7.42,7.5,80.67
Arabica,Guatemala,2013,7.67,7.33,10.0,10.0,10.0,7.0,7.0,7.5,7.0,7.17,80.67
Arabica,Guatemala,2012,7.0,7.17,10.0,10.0,10.0,7.33,7.0,7.33,7.5,7.33,80.67
Arabica,Guatemala,2012,7.0,7.33,10.0,10.0,10.0,7.17,7.17,7.17,7.33,7.5,80.67
Arabica,Brazil,2016,7.33,7.42,10.0,10.0,9.33,7.25,7.58,7.08,7.33,7.25,80.58
Arabica,Nicaragua,2016,7.08,7.33,10.0,10.0,10.0,7.0,7.42,7.25,7.0,7.5,80.58
Arabica,Tanzania,2014,7.25,7.25,10.0,10.0,10.0,7.25,7.33,7.33,7.08,7.08,80.58
Arabica,Brazil,2015,7.42,7.25,10.0,10.0,10.0,7.25,7.08,7.0,7.33,7.25,80.58
Arabica,Honduras,2014,7.5,7.17,10.0,10.0,10.0,7.0,7.33,7.42,7.0,7.17,80.58
Arabica,Guatemala,2014,7.17,7.25,10.0,10.0,10.0,7.25,7.17,7.5,6.83,7.42,80.58
Arabica,Taiwan,2017,7.17,7.17,10.0,10.0,10.0,7.25,7.17,7.42,7.17,7.17,80.5
Arabica,Guatemala,2017,7.33,7.25,10.0,10.0,10.0,7.17,7.25,7.17,7.08,7.25,80.5
Arabica,Honduras,2017,7.58,7.0,10.0,10.0,10.0,7.08,7.33,7.17,7.0,7.33,80.5
Arabica,Mauritius,2016,7.25,7.25,10.0,10.0,10.0,7.17,7.25,7.17,7.17,7.25,80.5
Arabica,Brazil,2016,7.25,7.33,10.0,10.0,9.33,7.25,7.33,7.5,7.17,7.33,80.5
Arabica,Myanmar,2015,7.17,7.08,10.0,10.0,10.0,7.08,7.25,7.42,7.17,7.33,80.5
Arabica,Guatemala,2014,7.5,7.17,10.0,10.0,10.0,7.17,7.17,7.5,6.83,7.17,80.5
Arabica,Brazil,2013,7.42,7.42,10.0,9.33,9.33,7.5,7.67,7.33,7.08,7.42,80.5
Arabica,United States (Hawaii),2013,7.42,7.17,10.0,10.0,8.67,7.42,7.58,7.58,7.33,7.33,80.5
Arabica,Guatemala,2013,7.5,6.67,10.0,10.0,10.0,7.0,7.17,7.67,7.0,7.5,80.5
Arabica,Mexico,2012,7.25,7.17,10.0,10.0,10.0,7.17,7.25,7.33,7.08,7.25,80.5
Arabica,Honduras,2016,7.25,7.0,10.0,10.0,10.0,7.0,7.33,7.42,7.0,7.42,80.42
Arabica,Taiwan,2014,7.58,7.0,10.0,10.0,10.0,7.17,7.17,7.17,7.17,7.17,80.42
Arabica,El Salvador,2013,7.33,7.25,10.0,10.0,10.0,7.17,7.33,7.08,7.08,7.17,80.42
Arabica,China,2013,7.25,7.17,10.0,10.0,10.0,7.17,7.33,7.17,7.25,7.08,80.42
Arabica,Taiwan,2013,7.25,7.0,10.0,10.0,10.0,7.25,7.25,7.25,7.17,7.25,80.42
Arabica,Mexico,2012,6.92,7.25,10.0,10.0,10.0,7.17,7.33,7.5,7.08,7.17,80.42
Arabica,Mexico,2012,7.42,7.08,10.0,10.0,10.0,7.17,7.25,7.33,7.08,7.08,80.42
Arabica,Burundi,2016,7.08,7.33,10.0,10.0,10.0,7.08,7.08,7.33,7.17,7.25,80.33
Arabica,Tanzania,2016,7.25,7.17,10.0,10.0,10.0,7.08,7.42,7.25,7.0,7.17,80.33
Arabica,Tanzania,2014,7.25,7.08,10.0,10.0,10.0,7.08,7.25,7.25,7.25,7.17,80.33
Arabica,Taiwan,2013,7.25,7.0,10.0,10.0,10.0,7.25,7.25,7.25,7.08,7.25,80.33
Arabica,Guatemala,2013,7.33,7.17,10.0,10.0,10.0,7.17,7.0,7.5,6.83,7.33,80.33
Arabica,Mexico,2012,7.25,7.08,10.0,10.0,10.0,7.17,7.33,7.33,7.08,7.08,80.33
Arabica,United States (Hawaii),2012,7.17,7.08,10.0,10.0,9.33,7.33,7.67,7.33,6.92,7.5,80.33
Arabica,Ethiopia,2010,7.25,7.08,10.0,9.33,9.33,8.0,7.5,7.33,7.25,7.25,80.33
Arabica,Brazil,2017,7.17,7.25,10.0,10.0,10.0,7.0,7.0,7.08,7.42,7.33,80.25
Arabica,Honduras,2016,7.25,7.33,10.0,10.0,10.0,7.0,7.42,7.0,7.0,7.25,80.25
Arabica,Mexico,2016,7.25,7.17,10.0,10.0,10.0,7.0,7.33,7.33,7.0,7.17,80.25
Arabica,Myanmar,2015,8.0,6.83,10.0,10.0,10.0,6.92,7.08,7.33,7.0,7.08,80.25
Arabica,Myanmar,2014,7.42,7.25,10.0,10.0,10.0,7.33,7.17,7.0,7.08,7.0,80.25
Arabica,Nicaragua,2015,7.08,7.25,10.0,10.0,10.0,7.25,7.5,7.25,7.0,6.92,80.25
Arabica,United States (Hawaii),2014,7.5,7.33,9.33,9.33,9.33,7.58,7.42,7.67,7.67,7.08,80.25
Arabica,Colombia,2012,7.42,7.58,8.67,8.67,8.67,7.58,8.08,7.75,7.83,8.0,80.25
Arabica,Taiwan,2013,7.25,7.0,10.0,10.0,10.0,7.25,7.17,7.25,7.25,7.08,80.25
Arabica,Guatemala,2012,7.0,7.25,10.0,10.0,10.0,7.17,7.0,7.33,7.33,7.17,80.25
Arabica,Mexico,2012,7.58,7.17,10.0,10.0,10.0,7.0,6.75,7.25,7.17,7.33,80.25
Arabica,Vietnam,2017,7.42,7.25,10.0,10.0,8.67,7.33,7.42,7.58,7.25,7.25,80.17
Arabica,Nicaragua,2015,7.17,7.17,10.0,10.0,10.0,7.08,7.25,7.33,7.08,7.08,80.17
Arabica,Honduras,2015,7.25,7.33,10.0,10.0,10.0,7.08,7.08,7.17,7.0,7.25,80.17
Arabica,Guatemala,2013,7.33,7.0,10.0,10.0,10.0,7.17,7.17,7.17,7.0,7.33,80.17
Arabica,Mexico,2012,7.33,7.08,10.0,10.0,10.0,7.08,7.25,7.42,6.92,7.08,80.17
Arabica,Mexico,2012,7.58,7.42,10.0,10.0,8.67,7.17,7.08,7.5,7.33,7.42,80.17
Arabica,Mexico,2012,7.33,7.0,10.0,10.0,10.0,7.0,7.25,7.08,7.17,7.33,80.17
Arabica,Guatemala,2012,7.33,7.17,10.0,10.0,10.0,7.0,7.0,7.33,7.0,7.33,80.17
Arabica,Brazil,2017,7.17,7.08,10.0,10.0,10.0,7.25,7.25,7.17,7.0,7.17,80.08
Arabica,Taiwan,2014,7.42,7.0,10.0,10.0,10.0,7.0,7.0,7.17,7.25,7.25,80.08
Arabica,Nicaragua,2013,7.25,7.08,10.0,10.0,10.0,7.25,7.17,7.25,6.92,7.17,80.08
Arabica,Taiwan,2013,7.25,7.0,10.0,10.0,10.0,7.0,7.08,7.25,7.25,7.25,80.08
Arabica,Taiwan,2013,7.25,7.0,10.0,10.0,10.0,7.08,7.25,7.0,7.25,7.25,80.08
Arabica,Taiwan,2013,7.25,7.0,10.0,10.0,10.0,7.08,7.17,7.08,7.25,7.25,80.08
Arabica,Mexico,2012,7.33,7.08,10.0,10.0,10.0,7.08,7.08,7.08,7.25,7.17,80.08
Arabica,Mexico,2012,7.25,7.08,10.0,10.0,10.0,7.17,7.33,7.17,7.0,7.08,80.08
Arabica,Nicaragua,2017,7.33,7.0,10.0,10.0,10.0,7.17,7.42,7.08,6.92,7.08,80.0
Arabica,Myanmar,2015,7.17,6.92,10.0,10.0,10.0,7.0,7.17,7.42,7.0,7.33,80.0
Arabica,Mexico,2014,7.58,7.42,10.0,8.67,8.67,7.5,7.5,7.5,7.42,7.75,80.0
Arabica,Taiwan,2013,7.25,7.0,10.0,10.0,10.0,7.0,7.25,7.0,7.25,7.25,80.0
Arabica,Thailand,2012,7.33,7.0,10.0,10.0,10.0,7.08,7.42,7.42,7.08,6.67,80.0
Arabica,Mexico,2012,7.25,7.25,10.0,10.0,9.33,7.33,7.33,7.17,7.08,7.25,80.0
Arabica,Mexico,2012,7.08,7.17,10.0,10.0,10.0,7.0,7.08,7.33,7.0,7.33,80.0
Arabica,Ethiopia,2010,7.42,7.75,8.67,9.33,8.67,7.58,7.75,7.92,7.5,7.42,80.0
Arabica,Colombia,2015,7.83,7.42,10.0,10.0,6.67,7.17,7.83,7.75,7.58,7.67,79.92
Arabica,United States (Hawaii),2014,7.5,7.0,10.0,10.0,10.0,7.17,7.33,6.92,7.0,7.0,79.92
Arabica,Mexico,2013,7.33,7.17,10.0,10.0,9.33,7.17,7.42,7.33,7.08,7.08,79.92
Arabica,Mexico,2012,7.17,7.0,10.0,10.0,10.0,7.08,7.33,7.25,6.92,7.17,79.92
Arabica,Mexico,2012,7.5,6.75,10.0,10.0,10.0,7.08,7.25,7.17,7.0,7.17,79.92
Arabica,Mexico,2012,7.17,7.33,10.0,10.0,9.33,7.33,7.5,7.08,7.08,7.08,79.92
Arabica,Mexico,2012,7.33,7.25,10.0,10.0,9.33,7.17,7.17,7.42,7.0,7.25,79.92
Arabica,Mexico,2012,7.17,7.0,10.0,9.33,10.0,7.08,7.33,7.58,7.08,7.33,79.92
Arabica,Kenya,2017,7.0,7.08,10.0,10.0,10.0,7.25,7.25,7.17,7.0,7.08,79.83
Arabica,Guatemala,2017,7.33,7.08,10.0,10.0,9.33,7.33,7.25,7.33,6.92,7.25,79.83
Arabica,Nicaragua,2014,6.83,7.17,10.0,10.0,10.0,7.08,7.5,6.92,7.17,7.17,79.83
Arabica,Mexico,2012,7.17,6.83,10.0,10.0,10.0,7.0,7.5,7.25,7.0,7.08,79.83
Arabica,United States (Hawaii),2012,7.58,7.17,10.0,10.0,9.33,7.17,7.5,7.17,6.83,7.08,79.83
Arabica,Guatemala,2016,7.5,7.25,9.33,9.33,9.33,7.42,7.33,7.58,7.25,7.42,79.75
Arabica,Taiwan,2014,7.75,7.33,8.67,9.33,9.33,7.83,7.67,7.33,7.17,7.33,79.75
Arabica,Taiwan,2013,7.08,7.0,10.0,10.0,10.0,7.17,7.17,7.0,7.25,7.08,79.75
Arabica,Thailand,2013,7.25,7.0,10.0,10.0,10.0,6.92,7.08,7.5,6.92,7.08,79.75
Arabica,Peru,2013,7.0,7.17,10.0,10.0,9.33,7.42,7.5,7.25,7.0,7.08,79.75
Arabica,Costa Rica,2013,7.58,8.0,10.0,8.0,8.0,7.58,7.67,7.75,7.67,7.5,79.75
Arabica,Mexico,2013,7.58,6.67,10.0,10.0,10.0,6.92,7.5,7.0,7.0,7.08,79.75
Arabica,Mexico,2013,7.58,6.83,10.0,9.33,10.0,6.92,7.5,7.58,6.92,7.08,79.75
Arabica,Mexico,2013,7.25,7.0,10.0,10.0,10.0,7.08,7.17,7.17,7.0,7.08,79.75
Arabica,Mexico,2012,7.25,6.92,10.0,10.0,10.0,7.0,7.17,7.08,7.17,7.17,79.75
Arabica,Mexico,2012,7.33,7.0,10.0,10.0,10.0,7.0,7.08,7.08,7.0,7.25,79.75
Arabica,Guatemala,2012,7.58,7.67,9.33,9.33,9.33,7.33,7.0,7.33,7.5,7.33,79.75
Arabica,Mexico,2012,7.25,7.33,10.0,10.0,10.0,7.08,7.25,7.08,6.92,6.83,79.75
Arabica,Guatemala,2016,7.42,7.25,9.33,9.33,9.33,7.33,7.42,7.58,7.25,7.42,79.67
Arabica,El Salvador,2016,7.25,7.0,10.0,10.0,10.0,7.17,7.33,6.83,7.0,7.08,79.67
Arabica,Thailand,2013,6.92,7.08,10.0,10.0,10.0,7.08,7.17,7.42,6.83,7.17,79.67
Arabica,Guatemala,2013,7.5,7.0,10.0,10.0,10.0,7.17,7.08,7.08,6.83,7.0,79.67
Arabica,Mexico,2013,7.42,6.83,10.0,10.0,10.0,6.58,7.17,7.58,6.83,7.25,79.67
Arabica,Mexico,2012,7.33,7.33,10.0,10.0,10.0,7.0,7.08,6.75,7.0,7.17,79.67
Arabica,Mexico,2012,6.92,7.08,10.0,10.0,10.0,7.08,7.08,7.17,7.17,7.17,79.67
Arabica,Mexico,2012,7.08,6.92,10.0,10.0,10.0,7.08,7.25,7.33,6.92,7.0,79.58
Arabica,Mexico,2012,7.25,6.92,10.0,10.0,10.0,7.0,7.25,7.33,6.92,6.92,79.58
Arabica,Guatemala,2010,7.08,7.08,10.0,10.0,10.0,7.0,7.25,7.33,6.83,7.0,79.58
Arabica,Nicaragua,2015,6.92,7.0,10.0,10.0,10.0,7.0,7.25,7.42,7.0,6.92,79.5
Arabica,Taiwan,2014,6.92,7.0,10.0,10.0,10.0,7.0,7.42,7.0,7.17,7.0,79.5
Arabica,Colombia,2013,7.83,7.5,10.0,6.67,10.0,7.5,7.67,7.42,7.42,7.5,79.5
Arabica,Mexico,2012,7.25,7.0,10.0,10.0,9.33,7.08,7.58,7.25,6.92,7.08,79.5
Arabica,Mexico,2012,7.25,7.0,10.0,10.0,9.33,7.17,7.17,7.25,7.0,7.33,79.5
Arabica,Guatemala,2013,7.08,7.42,9.33,9.33,9.33,7.42,7.33,7.58,7.25,7.33,79.42
Arabica,Guatemala,2014,7.25,6.83,10.0,10.0,10.0,7.17,7.0,7.0,6.83,7.33,79.42
Arabica,Mexico,2012,7.0,6.83,10.0,10.0,10.0,7.17,7.33,7.42,6.83,6.83,79.42
Arabica,Colombia,2013,7.42,7.33,10.0,9.33,9.33,7.25,7.42,7.25,6.75,7.25,79.33
Arabica,Mexico,2012,7.0,6.83,10.0,10.0,10.0,6.92,7.42,7.33,6.83,7.0,79.33
Arabica,Mexico,2012,7.42,7.0,10.0,10.0,9.33,7.08,7.08,7.17,7.08,7.17,79.33
Arabica,Guatemala,2012,7.17,7.17,10.0,10.0,10.0,7.33,7.58,7.25,6.33,6.5,79.33
Arabica,Taiwan,2014,7.08,6.75,10.0,10.0,10.0,7.08,7.42,7.25,6.83,6.83,79.25
Arabica,Mexico,2012,7.0,6.92,10.0,10.0,10.0,7.08,7.17,7.17,6.92,7.0,79.25
Arabica,Guatemala,2017,7.33,7.42,9.33,9.33,8.67,7.42,7.5,7.42,7.33,7.42,79.17
Arabica,Honduras,2017,7.58,7.0,10.0,10.0,10.0,6.92,7.0,6.92,6.75,7.0,79.17
Arabica,Guatemala,2016,7.08,6.83,10.0,10.0,10.0,6.92,7.0,7.42,6.92,7.0,79.17
Arabica,Guatemala,2015,7.25,6.83,10.0,10.0,10.0,6.92,7.0,7.25,6.75,7.17,79.17
Arabica,Costa Rica,2012,7.17,7.33,6.67,10.0,10.0,7.83,7.25,8.0,7.5,7.42,79.17
Arabica,Mexico,2012,7.25,7.17,10.0,10.0,9.33,7.17,7.17,7.08,6.92,7.08,79.17
Arabica,Mexico,2012,7.17,6.92,10.0,10.0,10.0,7.0,7.17,7.08,6.92,6.92,79.17
Arabica,Guatemala,2017,7.58,7.67,8.67,8.67,8.67,7.67,7.67,7.42,7.42,7.67,79.08
Arabica,United States (Puerto Rico),2013,7.42,6.92,10.0,9.33,10.0,6.92,7.33,7.33,6.75,7.08,79.08
Arabica,Mexico,2012,7.33,6.83,10.0,10.0,9.33,7.08,7.33,7.25,6.92,7.0,79.08
Arabica,Mexico,2012,7.25,6.92,10.0,10.0,9.33,7.0,7.42,7.33,6.75,7.08,79.08
Arabica,Mexico,2012,7.17,7.25,10.0,9.33,9.33,7.08,7.25,7.17,7.25,7.25,79.08
Arabica,Guatemala,2014,7.33,6.58,10.0,10.0,10.0,6.83,7.08,7.42,6.58,7.17,79.0
Arabica,Honduras,2014,7.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,7.0,7.0,79.0
Arabica,Peru,2012,7.67,7.0,9.33,9.33,8.67,7.5,8.0,7.25,7.08,7.17,79.0
Arabica,Mexico,2012,6.75,7.0,10.0,10.0,10.0,7.08,7.17,7.25,6.67,7.08,79.0
Arabica,Mexico,2012,7.5,7.0,10.0,10.0,8.67,7.0,7.25,7.5,6.92,7.17,79.0
Arabica,Mexico,2012,7.17,6.83,10.0,10.0,10.0,6.92,7.17,7.25,6.83,6.83,79.0
Arabica,Mexico,2013,7.33,7.0,10.0,10.0,9.33,7.25,7.17,7.08,6.75,7.0,78.92
Arabica,Mexico,2012,7.5,6.75,10.0,10.0,10.0,6.75,6.92,7.08,6.92,7.0,78.92
Arabica,Nicaragua,2016,7.17,6.75,10.0,10.0,10.0,7.0,7.0,7.0,6.92,7.0,78.83
Arabica,United States (Hawaii),2013,7.5,7.17,9.33,9.33,9.33,7.42,7.58,7.25,6.92,6.92,78.75
Arabica,Guatemala,2013,7.33,6.75,10.0,10.0,10.0,7.0,7.0,7.25,6.33,7.08,78.75
Arabica,Mexico,2012,7.25,6.67,10.0,10.0,10.0,7.0,7.17,7.0,6.83,6.83,78.75
Arabica,Mexico,2012,7.25,7.0,10.0,10.0,8.67,7.0,7.08,7.25,7.17,7.33,78.75
Arabica,Mexico,2012,7.67,7.0,8.67,10.0,9.33,7.17,7.58,7.33,6.83,7.17,78.75
Arabica,China,2013,7.0,7.08,9.33,10.0,10.0,7.17,7.17,7.17,6.83,6.92,78.67
Arabica,Mexico,2012,6.92,6.83,10.0,10.0,10.0,6.92,7.17,7.25,6.67,6.92,78.67
Arabica,Nicaragua,2016,7.08,6.92,10.0,10.0,10.0,6.92,7.08,6.83,6.75,7.0,78.58
Arabica,Nicaragua,2014,6.83,6.67,10.0,10.0,10.0,7.08,7.25,6.75,6.92,7.08,78.58
Arabica,Guatemala,2014,7.33,7.17,10.0,9.33,8.67,7.17,7.25,7.58,6.92,7.17,78.58
Arabica,Taiwan,2013,6.83,6.67,10.0,10.0,10.0,6.92,7.0,7.25,7.17,6.75,78.58
Arabica,Mexico,2012,7.0,6.67,10.0,10.0,10.0,6.92,6.92,7.33,6.75,7.0,78.58
Arabica,Mexico,2012,7.92,7.5,10.0,6.67,8.0,7.5,7.92,7.92,7.58,7.58,78.58
Arabica,Mexico,2014,7.25,7.17,10.0,9.33,9.33,7.58,7.25,6.92,6.92,6.75,78.5
Arabica,Mexico,2012,7.08,6.83,10.0,10.0,10.0,6.92,7.0,7.0,6.83,6.83,78.5
Arabica,Mexico,2012,7.25,6.92,10.0,10.0,8.67,7.08,7.58,6.83,7.0,7.17,78.5
Arabica,Brazil,2015,6.83,6.83,10.0,10.0,10.0,6.83,6.92,7.08,6.92,7.0,78.42
Arabica,Mexico,2012,7.58,7.17,10.0,10.0,8.0,7.0,7.33,7.17,7.0,7.17,78.42
Arabica,United States (Hawaii),2014,7.5,7.83,8.67,8.0,7.33,7.92,7.92,7.83,7.58,7.75,78.33
Arabica,Guatemala,2014,7.17,6.67,10.0,10.0,10.0,7.17,7.17,7.0,6.67,6.5,78.33
Arabica,Guatemala,2012,7.17,6.5,10.0,10.0,10.0,6.83,7.0,7.17,6.5,7.17,78.33
Arabica,Mexico,2012,7.25,7.75,10.0,9.33,8.0,7.42,7.33,7.5,7.0,7.25,78.33
Arabica,Guatemala,2012,7.17,7.0,10.0,10.0,10.0,7.33,7.33,7.25,6.17,6.08,78.33
Arabica,United States (Hawaii),2014,7.5,7.42,8.67,8.67,8.67,7.42,7.5,7.58,7.33,7.5,78.25
Arabica,United States (Hawaii),2012,7.42,7.25,9.33,8.67,8.0,7.75,7.67,7.5,7.33,7.33,78.25
Arabica,Indonesia,2016,6.92,6.83,10.0,10.0,10.0,6.83,6.92,6.92,6.92,6.83,78.17
Arabica,Mexico,2012,7.08,6.75,10.0,9.33,10.0,6.92,7.25,7.25,6.67,6.83,78.08
Arabica,Taiwan,2016,7.5,7.25,10.0,10.0,6.67,7.5,7.5,7.17,7.33,7.08,78.0
Arabica,Honduras,2014,6.83,6.67,10.0,10.0,10.0,6.83,7.0,7.0,6.67,7.0,78.0
Arabica,United States (Hawaii),2014,7.58,7.33,9.33,8.67,8.0,7.33,7.5,7.42,7.5,7.33,78.0
Arabica,Guatemala,2014,7.42,7.25,9.33,9.33,9.33,6.92,7.0,7.33,6.83,7.25,78.0
Arabica,China,2013,7.33,7.17,9.33,9.33,9.33,7.0,7.33,7.08,6.92,7.17,78.0
Arabica,Guatemala,2013,7.0,6.67,10.0,10.0,10.0,6.83,6.67,7.17,6.83,6.83,78.0
Arabica,Mexico,2012,7.25,7.08,8.0,10.0,10.0,7.08,7.25,7.0,7.0,7.33,78.0
Arabica,Costa Rica,2014,7.5,6.83,10.0,9.33,8.67,6.83,7.08,7.0,7.42,7.25,77.92
Arabica,Mexico,2012,7.42,6.92,10.0,10.0,8.0,7.08,7.25,7.0,7.0,7.25,77.92
Arabica,Guatemala,2012,7.17,7.17,10.0,10.0,10.0,6.83,7.33,7.08,6.17,6.17,77.92
Arabica,Nicaragua,2016,7.42,7.17,10.0,8.67,9.33,7.0,7.08,7.17,7.0,7.0,77.83
Arabica,Brazil,2014,7.0,6.67,10.0,10.0,10.0,6.83,7.08,6.83,6.67,6.75,77.83
Arabica,Guatemala,2013,7.0,6.5,10.0,10.0,10.0,6.83,6.83,7.17,6.67,6.83,77.83
Arabica,Taiwan,2012,7.17,6.67,10.0,9.33,9.33,7.17,7.33,7.33,6.58,6.75,77.67
Arabica,United States (Hawaii),2013,7.58,7.58,6.0,9.33,9.33,7.42,7.42,7.67,7.58,7.67,77.58
Arabica,Mexico,2012,7.17,6.67,10.0,10.0,10.0,6.75,6.83,6.75,6.58,6.75,77.5
Arabica,Guatemala,2013,7.08,6.17,10.0,10.0,10.0,7.0,6.92,7.0,6.33,6.92,77.42
Arabica,Brazil,2017,7.5,7.0,10.0,8.0,8.0,6.92,7.58,7.58,7.42,7.33,77.33
Arabica,Guatemala,2014,7.33,6.67,9.33,9.33,9.33,7.17,7.17,7.17,6.83,7.0,77.33
Arabica,Mexico,2012,7.33,6.83,10.0,9.33,9.33,6.92,6.92,7.0,6.67,7.0,77.33
Arabica,Haiti,2013,6.83,6.83,10.0,10.0,9.33,6.92,6.92,6.75,6.83,6.83,77.25
Arabica,United States (Hawaii),2013,7.08,6.75,10.0,9.33,8.67,7.42,7.58,6.67,6.83,6.92,77.25
Arabica,Mexico,2012,7.08,6.92,10.0,8.67,8.67,7.25,7.33,7.25,7.0,7.0,77.17
Arabica,Peru,2014,7.42,7.67,9.33,5.33,8.67,7.83,7.92,7.67,7.42,7.75,77.0
Arabica,India,2016,7.67,7.42,6.67,10.0,9.33,7.42,7.17,6.67,7.17,7.33,76.83
Arabica,Guatemala,2012,6.42,6.5,10.0,10.0,10.0,6.92,6.33,7.33,6.5,6.5,76.5
Arabica,Mexico,2012,7.17,6.58,10.0,9.33,9.33,6.58,7.25,7.0,6.58,6.58,76.42
Arabica,Guatemala,2012,7.5,7.0,8.67,8.67,8.67,7.33,7.17,7.5,6.83,7.0,76.33
Arabica,Guatemala,2012,6.17,6.17,10.0,10.0,10.0,6.83,7.0,7.17,6.5,6.5,76.33
Arabica,United States (Hawaii),2014,7.25,7.08,9.33,8.67,8.67,6.83,7.33,7.17,6.83,7.08,76.25
Arabica,United States (Hawaii),2013,7.5,7.5,8.0,8.0,8.0,7.25,7.67,7.58,7.33,7.33,76.17
Arabica,Mexico,2012,7.42,6.75,10.0,10.0,7.33,6.83,6.92,7.08,6.83,7.0,76.17
Arabica,Indonesia,2011,7.33,6.67,9.33,10.0,9.33,6.33,7.58,6.08,6.5,7.0,76.17
Arabica,Mexico,2012,7.08,6.58,10.0,7.33,10.0,7.08,7.17,7.17,6.83,6.83,76.08
Arabica,Honduras,2014,6.83,7.0,10.0,8.67,9.33,6.83,7.0,6.83,6.67,6.83,76.0
Arabica,Philippines,2012,6.83,6.67,9.33,10.0,9.33,7.0,6.75,6.92,6.5,6.5,75.83
